per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;fecha_act;ipbm_1er_anio;ipbm_2do_anio;ipbm_3er_anio;ipbm_4to_anio;ipbm_5to_anio
2017-2018;62;Tecnología;Institutos Profesionales;Construcción Civil;Septiembre de 2017;857950.043497911;983906.4624636276;1078580.880739636;1179192.336090817;1236804.5157433364
2017-2018;63;Administración y Comercio;Institutos Profesionales;Contador Auditor;Septiembre de 2017;818418.9162657848;921499.4756812165;1014787.9227136816;1091287.5843244696;1168979.0716278881
2017-2018;64;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;Septiembre de 2017;547411.8400349158;579194.1193133324;635019.6498622345;663297.9234953446;695974.2024081554
2017-2018;65;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;Septiembre de 2017;506133.32647552347;609814.3338130816;690674.9401051285;730979.605524017;741254.2218792873
2017-2018;66;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;Septiembre de 2017;490635.68337664806;530523.5092197894;573903.3262547788;622221.7056760236;675410.3023139851
2017-2018;67;Tecnología;Institutos Profesionales;Diseño Industrial;Septiembre de 2017;520722.3923734999;660344.11959325;709030.9310977138;825076.4382029239;853024.9288202156
2017-2018;68;Arte y Arquitectura;Institutos Profesionales;Fotografía;Septiembre de 2017;527852.1047919554;528687.8825566927;560650.0957659952;624813.5677822828;705964.7567376806
2017-2018;69;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;Septiembre de 2017;551754.9220052682;629386.1701571534;696255.146290228;785703.7267192819;847389.6014222107
2017-2018;70;Agropecuaria;Institutos Profesionales;Ingeniería en Acuicultura y Pesca;Septiembre de 2017;603319.2955874859;676312.8078888195;676573.8381293007;720280.9012601452;761391.7302710941
2017-2018;71;Tecnología;Institutos Profesionales;Ingeniería en Automatización, Instrumentación y Control;Septiembre de 2017;924515.1840805584;1257878.5796590308;1380844.1465853853;1663330.1705472467;1694405.090957433
2017-2018;72;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;Septiembre de 2017;707425.8307424167;795258.6264590374;917511.7452137151;1040723.4996752233;1154260.5157180156
2017-2018;73;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;Septiembre de 2017;867691.3920661324;972354.6852689916;1086269.6349605569;1216817.8525534011;1262678.7042593635
2017-2018;74;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;Septiembre de 2017;962209.4998043019;1123177.6169305309;1278560.936772343;1384603.6758500142;1443486.3070020694
2017-2018;75;Tecnología;Institutos Profesionales;Ingeniería en Construcción;Septiembre de 2017;716265.3566440964;866948.6451082741;990094.6047443567;1100936.008650171;1203183.9780894888
2017-2018;76;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;Septiembre de 2017;958164.6716315371;1084443.13652827;1201130.6210736125;1279393.2599588314;1350289.634102148
2017-2018;77;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;Septiembre de 2017;894067.8737644259;1027552.5136568402;1152417.6439742832;1248484.5101177893;1329761.7349761687
2017-2018;78;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;Septiembre de 2017;848205.3374549813;958712.9546022008;1179877.2512561327;1347722.719600601;1599948.059923201
2017-2018;79;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;Septiembre de 2017;801097.6450666224;856648.7472181249;944048.4224477484;1063047.4671738963;1161184.423975258
2017-2018;80;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;Septiembre de 2017;736105.7484403304;834251.6993014537;965604.6167280589;1103385.572079429;1234406.5099535966
2017-2018;81;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;Septiembre de 2017;587129.6582022703;660114.404933897;832279.7085135877;925335.0726139414;1019298.5360430959
2017-2018;82;Tecnología;Institutos Profesionales;Ingeniería en Minas y Metalurgia;Septiembre de 2017;899590.874002672;1162062.6099836929;1325315.2309579784;1708502.3199893076;1851347.459176145
2017-2018;83;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;Septiembre de 2017;758899.2703597012;872947.8735431283;1003113.9619086669;1094645.6562429888;1189240.0599285066
2017-2018;84;Tecnología;Institutos Profesionales;Ingeniería en Química;Septiembre de 2017;653002.0237053937;740000.7644323382;816480.878393393;917411.5231481799;1055382.5093549844
2017-2018;85;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;Septiembre de 2017;749457.9381863571;836282.0669422265;895042.0795134372;924957.1431686281;1036803.2392598988
2017-2018;86;Tecnología;Institutos Profesionales;Ingeniería en Sonido;Septiembre de 2017;490253.2129048168;535623.4205072547;602466.2319055368;680936.6120322514;710827.2120473513
2017-2018;87;Tecnología;Institutos Profesionales;Ingeniería en Telecomunicaciones;Septiembre de 2017;807277.2425128209;977456.4070252911;1120084.6223652426;1279999.9192389166;1363189.0997814545
2017-2018;88;Tecnología;Institutos Profesionales;Ingeniería Industrial;Septiembre de 2017;1049077.2399987597;1099708.0443345623;1180034.5828684065;1294419.5940447478;1365865.2662131682
2017-2018;89;Tecnología;Institutos Profesionales;Ingeniería Mecánica;Septiembre de 2017;881915.9951060124;1005064.3565247849;1180526.009144969;1362034.484336261;1559745.9814409257
2017-2018;90;Salud;Institutos Profesionales;Kinesiología;Septiembre de 2017;519882.9917115375;672575.4868961533;793828.0946816;952470.2720175;1009730.1646478912
2017-2018;91;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;Septiembre de 2017;606287.948390254;675643.694362243;626653.9411324705;746815.8012720896;695254.6435587257
2017-2018;92;Salud;Institutos Profesionales;Nutrición y Dietética;Septiembre de 2017;486924.4008084505;557523.6997587153;595359.9575751843;685474.6887118298;834909.4270581091
2017-2018;93;Educación;Institutos Profesionales;Pedagogía en Educación Básica;Septiembre de 2017;488007.05134747364;566020.1438564215;609860.8895551007;640905.1866326455;659560.5357248575
2017-2018;94;Educación;Institutos Profesionales;Pedagogía en Educación de Párvulos;Septiembre de 2017;473179.20441564;545947.6770663265;567772.5029862198;581319.8797469323;606884.6531690422
2017-2018;95;Educación;Institutos Profesionales;Pedagogía en Educación Diferencial;Septiembre de 2017;572694.6012545489;669414.5993148568;691354.1058390378;696617.9875481798;712502.7327377772
2017-2018;96;Educación;Institutos Profesionales;Pedagogía en Idiomas;Septiembre de 2017;549922.6918264634;579048.4367886716;637455.7050196995;673367.1409102749;723303.9429369074
2017-2018;97;Educación;Institutos Profesionales;Psicopedagogía;Septiembre de 2017;557480.2998581986;620027.0337270868;654354.6890591822;674303.9347648268;693556.0625224344
2017-2018;98;Ciencias Sociales;Institutos Profesionales;Publicidad;Septiembre de 2017;524356.1144502579;599772.945804009;671714.5564581498;741979.8288519045;799934.5848405762
2017-2018;99;Ciencias Sociales;Institutos Profesionales;Relaciones Públicas;Septiembre de 2017;568633.554290298;614369.0957066871;662232.1585053558;738792.9858895945;784509.1850339565
2017-2018;100;Agropecuaria;Institutos Profesionales;Técnico Agropecuario;Septiembre de 2017;473507.52833648596;509864.62089562305;527240.8275901654;587496.5813595516;628082.542516204
2017-2018;101;Educación;Institutos Profesionales;Técnico Asistente del Educador de Párvulos;Septiembre de 2017;364051.50698629604;353811.68437945424;371724.0673310264;384967.35590489884;413166.66987593705
2017-2018;102;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;Septiembre de 2017;334445.2013571667;338848.9480849023;367626.4635657774;447555.39641307975;503865.4563423268
2017-2018;103;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;Septiembre de 2017;396652.8760887561;427653.2294107976;450576.8994702676;509909.1989049414;551694.1236064812
2017-2018;104;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;Septiembre de 2017;648271.8579628178;695958.8467152684;743208.9424816974;820698.791380019;849600.9239986765
2017-2018;105;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2017;576659.6933061584;621054.5612090364;675134.9989697709;746521.5724456407;824269.0932703251
2017-2018;106;Tecnología;Institutos Profesionales;Técnico en Administración de Redes y Soporte;Septiembre de 2017;559693.5644372576;616776.6797770107;705281.3208508557;813055.9095550961;867419.60767585
2017-2018;107;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Ventas;Septiembre de 2017;638294.7514527357;613205.25685843;649754.5354455201;751568.2341247424;842667.6583971722
2017-2018;108;Administración y Comercio;Institutos Profesionales;Técnico en Administración Financiera y Finanzas;Septiembre de 2017;688491.3511359472;729432.3164581751;787063.7042034403;865225.7451889898;983478.2465394917
2017-2018;109;Ciencias Sociales;Institutos Profesionales;Técnico en Administración Pública o Municipal;Septiembre de 2017;852090.1871400162;870821.093661548;1053043.8474093366;1084377.7653841441;1075670.1062963936
2017-2018;110;Humanidades;Institutos Profesionales;Técnico en Bibliotecas y Centros de Documentación;Septiembre de 2017;511579.9833769937;549842.1077458168;621153.37131;681088.1945425126;709239.754633675
2017-2018;111;Administración y Comercio;Institutos Profesionales;Técnico en Comercio Exterior;Septiembre de 2017;613272.0540067989;697170.5132038073;739386.7722183437;796684.988712239;861451.1893011057
2017-2018;112;Tecnología;Institutos Profesionales;Técnico en Computación e Informática;Septiembre de 2017;613182.2487391988;677507.617590638;753313.6092963394;828957.7909021276;861591.1997553929
2017-2018;113;Arte y Arquitectura;Institutos Profesionales;Técnico en Comunicación Audiovisual;Septiembre de 2017;507131.263556542;558639.978092374;593973.5800050872;603640.8212526598;659176.7701949949
2017-2018;114;Tecnología;Institutos Profesionales;Técnico en Construcción y Obras Civiles;Septiembre de 2017;614967.6011075126;666008.1284034147;720780.4407660643;810082.0283737174;904851.0938139721
2017-2018;115;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad General;Septiembre de 2017;665934.2854615342;691802.5319535014;722143.5910241057;803551.0974695157;875458.9685552374
2017-2018;116;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad Tributaria;Septiembre de 2017;652905.75836411;706622.7183045975;767419.785774736;846154.87418126;882227.683254998
2017-2018;117;Educación;Institutos Profesionales;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2017;495755.57813887147;544313.6739248425;571662.5482325689;609027.2471610105;657971.2121736512
2017-2018;118;Arte y Arquitectura;Institutos Profesionales;Técnico en Dibujo Arquitectónico;Septiembre de 2017;507970.3393400273;570387.4728740077;604036.7216574942;682053.7850602972;718654.2249040001
2017-2018;119;Arte y Arquitectura;Institutos Profesionales;Técnico en Diseño Gráfico;Septiembre de 2017;450409.7845307475;463362.4610616537;489463.8086511404;506877.55334463913;537982.8338485394
2017-2018;120;Tecnología;Institutos Profesionales;Técnico en Electricidad y Electricidad Industrial;Septiembre de 2017;624946.0244896058;691583.1751273095;737676.4589471209;821094.6753986567;910949.3549724059
2017-2018;121;Tecnología;Institutos Profesionales;Técnico en Electromecánica;Septiembre de 2017;585290.9570780714;648860.4365523572;730144.9851797064;772323.699885;852413.3765786799
2017-2018;122;Salud;Institutos Profesionales;Técnico en Enfermería;Septiembre de 2017;451367.48810845654;486153.2728443577;514958.7359898618;556653.1921686957;628252.6011386944
2017-2018;123;Arte y Arquitectura;Institutos Profesionales;Técnico en Fotografía;Septiembre de 2017;543357.7066200494;579449.3432414407;570961.794904853;674707.7670320612;650476.096060492
2017-2018;124;Administración y Comercio;Institutos Profesionales;Técnico en Gastronomía y Cocina;Septiembre de 2017;414392.958254295;436519.100809894;472658.17162735394;462756.7680522156;480044.7700953182
2017-2018;125;Tecnología;Institutos Profesionales;Técnico en Instrumentación, Automatización y Control Industrial;Septiembre de 2017;675081.688571801;744164.74774275;866599.0928325261;927634.7169451679;963869.8958207843
2017-2018;126;Salud;Institutos Profesionales;Técnico en Laboratorio Clínico;Septiembre de 2017;400816.7675165078;425096.34627471474;442036.100466473;449928.4413614226;482223.7284099049
2017-2018;127;Administración y Comercio;Institutos Profesionales;Técnico en Logística;Septiembre de 2017;681682.5816441036;680450.7825371722;743140.8539209999;750530.6488035653;756044.6132031266
2017-2018;128;Salud;Institutos Profesionales;Técnico en Masoterapia;Septiembre de 2017;435652.5981315106;449834.9074330116;540713.7217373628;496815.428207125;561782.7884702941
2017-2018;129;Tecnología;Institutos Profesionales;Técnico en Mecánica Automotriz;Septiembre de 2017;534574.2382374282;602664.4063364742;661027.3349301767;734859.2565594729;791573.7451697768
2017-2018;130;Arte y Arquitectura;Institutos Profesionales;Técnico en Peluquería y Estética;Septiembre de 2017;487404.3133303121;540640.2747675;547409.9392111321;664605.7965383956;604015.2265877619
2017-2018;131;Tecnología;Institutos Profesionales;Técnico en Prevención de Riesgos;Septiembre de 2017;528497.5915296347;606310.0904979563;687106.4366970274;780590.4782506402;853295.9661466122
2017-2018;132;Ciencias Sociales;Institutos Profesionales;Técnico en Publicidad;Septiembre de 2017;401314.0531772619;417100.8292442686;498653.575697525;590011.398064114;653830.9328058375
2017-2018;133;Salud;Institutos Profesionales;Técnico en Radiología y Radioterapia;Septiembre de 2017;407892.9249681169;436967.95363255;456007.46016209066;462861.6055709357;476294.99243974744
2017-2018;134;Ciencias Sociales;Institutos Profesionales;Técnico en Relaciones Públicas;Septiembre de 2017;572029.3718717606;623199.0342977681;638526.697482432;676213.6889138174;690062.0541602148
2017-2018;135;Ciencias Sociales;Institutos Profesionales;Técnico en Servicio Social;Septiembre de 2017;460795.73460959754;503761.6874798203;570487.1585264646;610327.8133107941;624446.128253305
