per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;fecha_act;coho_tit;per_tit_carr;prom_ing_4to_anio:tit
2018-2019;121;Salud;Institutos Profesionales;Técnico en Laboratorio Clínico;Septiembre de 2018;2011;2015;s/i
2018-2019;122;Administración y Comercio;Institutos Profesionales;Técnico en Logística;Septiembre de 2018;2011;2015;s/i
2018-2019;123;Salud;Institutos Profesionales;Técnico en Masoterapia;Septiembre de 2018;2011;2015;s/i
2018-2019;124;Tecnología;Institutos Profesionales;Técnico en Mecánica Automotriz;Septiembre de 2018;2011;2015;1167728.415416663
2018-2019;125;Arte y Arquitectura;Institutos Profesionales;Técnico en Peluquería y Estética;Septiembre de 2018;2011;2015;s/i
2018-2019;126;Tecnología;Institutos Profesionales;Técnico en Prevención de Riesgos;Septiembre de 2018;2011;2015;1269336.03852528
2018-2019;127;Ciencias Sociales;Institutos Profesionales;Técnico en Publicidad;Septiembre de 2018;2011;2015;s/i
2018-2019;128;Salud;Institutos Profesionales;Técnico en Radiología y Radioterapia;Septiembre de 2018;2011;2015;s/i
2018-2019;129;Ciencias Sociales;Institutos Profesionales;Técnico en Relaciones Públicas;Septiembre de 2018;2011;2015;s/i
2018-2019;130;Ciencias Sociales;Institutos Profesionales;Técnico en Servicio Social;Septiembre de 2018;2011;2015;s/i
2018-2019;131;Tecnología;Institutos Profesionales;Técnico en Sonido;Septiembre de 2018;2011;2015;s/i
2018-2019;132;Tecnología;Institutos Profesionales;Técnico en Telecomunicaciones;Septiembre de 2018;2011;2015;s/i
2018-2019;133;Salud;Institutos Profesionales;Técnico en Terapias Naturales y Naturopatía;Septiembre de 2018;2011;2015;s/i
2018-2019;134;Tecnología;Institutos Profesionales;Técnico en Topografía;Septiembre de 2018;2011;2015;s/i
2018-2019;135;Humanidades;Institutos Profesionales;Técnico en Traducción e Interpretariado;Septiembre de 2018;2011;2015;s/i
2018-2019;136;Administración y Comercio;Institutos Profesionales;Técnico en Turismo y Hotelería;Septiembre de 2018;2011;2015;685127.1705434438
2018-2019;137;Derecho;Institutos Profesionales;Técnico Jurídico;Septiembre de 2018;2011;2015;s/i
2018-2019;138;Salud;Institutos Profesionales;Técnico Laboratorista Dental;Septiembre de 2018;2011;2015;s/i
2018-2019;139;Agropecuaria;Institutos Profesionales;Técnico Veterinario;Septiembre de 2018;2011;2015;s/i
2018-2019;140;Ciencias Sociales;Institutos Profesionales;Trabajo Social;Septiembre de 2018;2011;2015;846934.2130766908
2018-2019;1;Administración y Comercio;Centros de Formación Técnica;Secretariado Bilingüe;Septiembre de 2018;2012;2016;617798.4144052436
2018-2019;2;Administración y Comercio;Centros de Formación Técnica;Secretariado Ejecutivo;Septiembre de 2018;2012;2016;s/i
2018-2019;3;Salud;Centros de Formación Técnica;Técnico Agente o Visitador Médico;Septiembre de 2018;2012;2016;s/i
2018-2019;4;Agropecuaria;Centros de Formación Técnica;Técnico Agropecuario;Septiembre de 2018;2012;2016;706216.0398012305
2018-2019;5;Educación;Centros de Formación Técnica;Técnico Asistente del Educador de Párvulos;Septiembre de 2018;2012;2016;440902.9205910656
2018-2019;6;Educación;Centros de Formación Técnica;Técnico Asistente del Educador Diferencial;Septiembre de 2018;2012;2016;s/i
2018-2019;7;Salud;Centros de Formación Técnica;Técnico Dental y Asistente de Odontología;Septiembre de 2018;2012;2016;s/i
2018-2019;8;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Empresas;Septiembre de 2018;2012;2016;906809.1994377974
2018-2019;9;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2018;2012;2016;s/i
2018-2019;10;Tecnología;Centros de Formación Técnica;Técnico en Administración de Redes y Soporte;Septiembre de 2018;2012;2016;s/i
2018-2019;11;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Ventas;Septiembre de 2018;2012;2016;s/i
2018-2019;12;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración Financiera y Finanzas;Septiembre de 2018;2012;2016;s/i
2018-2019;13;Ciencias Sociales;Centros de Formación Técnica;Técnico en Administración Pública o Municipal;Septiembre de 2018;2012;2016;s/i
2018-2019;14;Tecnología;Centros de Formación Técnica;Técnico en Alimentos;Septiembre de 2018;2012;2016;710254.0260470243
2018-2019;15;Administración y Comercio;Centros de Formación Técnica;Técnico en Comercio Exterior;Septiembre de 2018;2012;2016;889162.7754445242
2018-2019;16;Tecnología;Centros de Formación Técnica;Técnico en Computación e Informática;Septiembre de 2018;2012;2016;771088.411588571
2018-2019;17;Tecnología;Centros de Formación Técnica;Técnico en Construcción y Obras Civiles;Septiembre de 2018;2012;2016;1062599.7535824766
2018-2019;18;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad General;Septiembre de 2018;2012;2016;944141.2303429769
2018-2019;19;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad Tributaria;Septiembre de 2018;2012;2016;s/i
2018-2019;20;Educación;Centros de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2018;2012;2016;s/i
2018-2019;21;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Dibujo Arquitectónico;Septiembre de 2018;2012;2016;783329.6195955826
2018-2019;22;Tecnología;Centros de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;Septiembre de 2018;2012;2016;1144245.022008558
2018-2019;23;Tecnología;Centros de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;Septiembre de 2018;2012;2016;1191333.8534690295
2018-2019;24;Salud;Centros de Formación Técnica;Técnico en Enfermería;Septiembre de 2018;2012;2016;689623.4809932903
2018-2019;25;Salud;Centros de Formación Técnica;Técnico en Farmacia;Septiembre de 2018;2012;2016;s/i
2018-2019;26;Administración y Comercio;Centros de Formación Técnica;Técnico en Gastronomía y Cocina;Septiembre de 2018;2012;2016;696176.4031984111
2018-2019;27;Ciencias Básicas;Centros de Formación Técnica;Técnico en Geominería;Septiembre de 2018;2012;2016;s/i
2018-2019;28;Administración y Comercio;Centros de Formación Técnica;Técnico en Gestión y Control de Calidad;Septiembre de 2018;2012;2016;920187.0236622683
2018-2019;29;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;Septiembre de 2018;2012;2016;852276.8770484437
2018-2019;30;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;Septiembre de 2018;2012;2016;s/i
2018-2019;31;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;Septiembre de 2018;2012;2016;s/i
2018-2019;32;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;Septiembre de 2018;2012;2016;s/i
2018-2019;33;Salud;Centros de Formación Técnica;Técnico en Masoterapia;Septiembre de 2018;2012;2016;s/i
2018-2019;34;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;Septiembre de 2018;2012;2016;1019863.3682983961
2018-2019;35;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;Septiembre de 2018;2012;2016;1044907.8920456381
2018-2019;36;Tecnología;Centros de Formación Técnica;Técnico en Minería y Metalurgia;Septiembre de 2018;2012;2016;s/i
2018-2019;37;Salud;Centros de Formación Técnica;Técnico en Podología;Septiembre de 2018;2012;2016;s/i
2018-2019;38;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;Septiembre de 2018;2012;2016;1269132.2941067014
2018-2019;39;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;Septiembre de 2018;2012;2016;s/i
2018-2019;40;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;Septiembre de 2018;2012;2016;s/i
2018-2019;41;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);Septiembre de 2018;2012;2016;840175.0013445884
2018-2019;42;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;Septiembre de 2018;2012;2016;s/i
2018-2019;43;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;Septiembre de 2018;2012;2016;s/i
2018-2019;44;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;Septiembre de 2018;2012;2016;s/i
2018-2019;45;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;Septiembre de 2018;2012;2016;s/i
2018-2019;46;Salud;Centros de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;Septiembre de 2018;2012;2016;s/i
2018-2019;47;Tecnología;Centros de Formación Técnica;Técnico en Topografía;Septiembre de 2018;2012;2016;845817.470682378
2018-2019;48;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;Septiembre de 2018;2012;2016;607598.2465273766
2018-2019;49;Derecho;Centros de Formación Técnica;Técnico Jurídico;Septiembre de 2018;2012;2016;741159.501262921
2018-2019;50;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;Septiembre de 2018;2012;2016;633108.7107897833
2018-2019;51;Arte y Arquitectura;Institutos Profesionales;Actuación y Teatro;Septiembre de 2018;2012;2016;s/i
2018-2019;52;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;Septiembre de 2018;2012;2016;1374771.9584637494
2018-2019;53;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;Septiembre de 2018;2012;2016;s/i
2018-2019;54;Ciencias Sociales;Institutos Profesionales;Administración Pública;Septiembre de 2018;2012;2016;s/i
2018-2019;55;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;Septiembre de 2018;2012;2016;936399.8839397719
2018-2019;56;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;Septiembre de 2018;2012;2016;1072675.716149636
2018-2019;57;Tecnología;Institutos Profesionales;Construcción Civil;Septiembre de 2018;2012;2016;1396303.8331270874
2018-2019;58;Administración y Comercio;Institutos Profesionales;Contador Auditor;Septiembre de 2018;2012;2016;1535691.1141102312
2018-2019;59;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;Septiembre de 2018;2012;2016;865094.89222178
2018-2019;60;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;Septiembre de 2018;2012;2016;s/i
2018-2019;61;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;Septiembre de 2018;2012;2016;879233.6420364209
2018-2019;62;Tecnología;Institutos Profesionales;Diseño Industrial;Septiembre de 2018;2012;2016;s/i
2018-2019;63;Arte y Arquitectura;Institutos Profesionales;Fotografía;Septiembre de 2018;2012;2016;s/i
2018-2019;64;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;Septiembre de 2018;2012;2016;1340473.110754213
2018-2019;65;Tecnología;Institutos Profesionales;Ingeniería en Automatización, Instrumentación y Control;Septiembre de 2018;2012;2016;s/i
2018-2019;66;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;Septiembre de 2018;2012;2016;1163611.389447341
2018-2019;67;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;Septiembre de 2018;2012;2016;1528417.9788698533
2018-2019;68;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;Septiembre de 2018;2012;2016;s/i
2018-2019;69;Tecnología;Institutos Profesionales;Ingeniería en Construcción;Septiembre de 2018;2012;2016;s/i
2018-2019;70;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;Septiembre de 2018;2012;2016;s/i
2018-2019;71;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;Septiembre de 2018;2012;2016;1989952.0233717149
2018-2019;72;Ciencias Sociales;Institutos Profesionales;Ingeniería en Gestión Pública;Septiembre de 2018;2012;2016;s/i
2018-2019;73;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;Septiembre de 2018;2012;2016;s/i
2018-2019;74;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;Septiembre de 2018;2012;2016;1043277.0167285977
2018-2019;75;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;Septiembre de 2018;2012;2016;1911919.8280297953
2018-2019;76;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;Septiembre de 2018;2012;2016;s/i
2018-2019;77;Tecnología;Institutos Profesionales;Ingeniería en Minas y Metalurgia;Septiembre de 2018;2012;2016;s/i
2018-2019;78;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;Septiembre de 2018;2012;2016;1723274.372167298
2018-2019;79;Tecnología;Institutos Profesionales;Ingeniería en Química;Septiembre de 2018;2012;2016;s/i
2018-2019;80;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;Septiembre de 2018;2012;2016;1321176.8516702414
2018-2019;81;Tecnología;Institutos Profesionales;Ingeniería en Refrigeración y Climatización;Septiembre de 2018;2012;2016;s/i
2018-2019;82;Tecnología;Institutos Profesionales;Ingeniería en Sonido;Septiembre de 2018;2012;2016;s/i
2018-2019;83;Tecnología;Institutos Profesionales;Ingeniería en Telecomunicaciones;Septiembre de 2018;2012;2016;s/i
2018-2019;84;Tecnología;Institutos Profesionales;Ingeniería Industrial;Septiembre de 2018;2012;2016;s/i
2018-2019;85;Tecnología;Institutos Profesionales;Ingeniería Mecánica;Septiembre de 2018;2012;2016;s/i
2018-2019;86;Salud;Institutos Profesionales;Kinesiología;Septiembre de 2018;2012;2016;s/i
2018-2019;87;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;Septiembre de 2018;2012;2016;s/i
2018-2019;88;Salud;Institutos Profesionales;Nutrición y Dietética;Septiembre de 2018;2012;2016;s/i
2018-2019;89;Educación;Institutos Profesionales;Pedagogía en Educación Básica;Septiembre de 2018;2012;2016;734769.5575520162
2018-2019;90;Educación;Institutos Profesionales;Pedagogía en Educación de Párvulos;Septiembre de 2018;2012;2016;609956.8917504767
2018-2019;91;Educación;Institutos Profesionales;Pedagogía en Educación Diferencial;Septiembre de 2018;2012;2016;s/i
2018-2019;92;Educación;Institutos Profesionales;Pedagogía en Idiomas;Septiembre de 2018;2012;2016;s/i
2018-2019;93;Educación;Institutos Profesionales;Psicopedagogía;Septiembre de 2018;2012;2016;s/i
2018-2019;94;Ciencias Sociales;Institutos Profesionales;Publicidad;Septiembre de 2018;2012;2016;932089.7076193773
2018-2019;95;Ciencias Sociales;Institutos Profesionales;Relaciones Públicas;Septiembre de 2018;2012;2016;815377.7293951378
2018-2019;96;Agropecuaria;Institutos Profesionales;Técnico Agropecuario;Septiembre de 2018;2012;2016;s/i
2018-2019;97;Educación;Institutos Profesionales;Técnico Asistente del Educador de Párvulos;Septiembre de 2018;2012;2016;s/i
2018-2019;98;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;Septiembre de 2018;2012;2016;s/i
2018-2019;99;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;Septiembre de 2018;2012;2016;s/i
2018-2019;100;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;Septiembre de 2018;2012;2016;1095534.8682836932
2018-2019;101;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2018;2012;2016;s/i
2018-2019;102;Tecnología;Institutos Profesionales;Técnico en Administración de Redes y Soporte;Septiembre de 2018;2012;2016;s/i
2018-2019;103;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Ventas;Septiembre de 2018;2012;2016;s/i
2018-2019;104;Administración y Comercio;Institutos Profesionales;Técnico en Administración Financiera y Finanzas;Septiembre de 2018;2012;2016;1420178.1523885569
2018-2019;105;Humanidades;Institutos Profesionales;Técnico en Bibliotecas y Centros de Documentación;Septiembre de 2018;2012;2016;s/i
2018-2019;106;Administración y Comercio;Institutos Profesionales;Técnico en Comercio Exterior;Septiembre de 2018;2012;2016;s/i
2018-2019;107;Tecnología;Institutos Profesionales;Técnico en Computación e Informática;Septiembre de 2018;2012;2016;990983.946529204
2018-2019;108;Arte y Arquitectura;Institutos Profesionales;Técnico en Comunicación Audiovisual;Septiembre de 2018;2012;2016;s/i
2018-2019;109;Tecnología;Institutos Profesionales;Técnico en Construcción y Obras Civiles;Septiembre de 2018;2012;2016;928158.1118519412
