per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;per_tit_carr;coho_tit;anio_emp;tasa_emp
2021-2022;98;Arte y Arquitectura;Instituto Profesional;Técnico en Dibujo Arquitectónico;1er año;2018;2019;0.6584362139917695
2021-2022;99;Arte y Arquitectura;Instituto Profesional;Técnico en Diseño Gráfico;1er año;2018;2019;0.423963133640553
2021-2022;100;Tecnología;Instituto Profesional;Técnico en Electricidad y Electricidad Industrial;1er año;2018;2019;0.744
2021-2022;101;Tecnología;Instituto Profesional;Técnico en Electromecánica;1er año;2018;2019;0.7049689440993789
2021-2022;102;Salud;Instituto Profesional;Técnico en Enfermería;1er año;2018;2019;0.5231395779340985
2021-2022;103;Administración y Comercio;Instituto Profesional;Técnico en Gastronomía y Cocina;1er año;2018;2019;0.4449760765550239
2021-2022;104;Tecnología;Instituto Profesional;Técnico en Instrumentación, Automatización y Control Industrial;1er año;2018;2019;0.7286821705426356
2021-2022;105;Salud;Instituto Profesional;Técnico en Laboratorio Clínico;1er año;2018;2019;0.5346938775510204
2021-2022;106;Administración y Comercio;Instituto Profesional;Técnico en Logística;1er año;2018;2019;0.814453125
2021-2022;107;Tecnología;Instituto Profesional;Técnico en Mantenimiento Industrial;1er año;2018;2019;0.692063492063492
2021-2022;108;Salud;Instituto Profesional;Técnico en Masoterapia;1er año;2018;2019;0.3125
2021-2022;109;Tecnología;Instituto Profesional;Técnico en Mecánica Automotriz;1er año;2018;2019;0.5944798301486199
2021-2022;110;Tecnología;Instituto Profesional;Técnico en Minería y Metalurgia;1er año;2018;2019;0.6188197767145136
2021-2022;111;Salud;Instituto Profesional;Técnico en Nutrición y Dietética;1er año;2018;2019;0.44508670520231214
2021-2022;112;Arte y Arquitectura;Instituto Profesional;Técnico en Peluquería y Estética;1er año;2018;2019;0.2545045045045045
2021-2022;113;Salud;Instituto Profesional;Técnico en Podología;1er año;2018;2019;s/i
2021-2022;114;Tecnología;Instituto Profesional;Técnico en Prevención de Riesgos;1er año;2018;2019;0.5023136246786633
2021-2022;115;Salud;Instituto Profesional;Técnico en Radiología y Radioterapia;1er año;2018;2019;0.6
2021-2022;116;Ciencias Sociales;Instituto Profesional;Técnico en Relaciones Públicas;1er año;2018;2019;0.61875
2021-2022;117;Ciencias Sociales;Instituto Profesional;Técnico en Servicio Social;1er año;2018;2019;0.4546485260770975
2021-2022;118;Tecnología;Instituto Profesional;Técnico en Sonido;1er año;2018;2019;0.35751295336787564
2021-2022;119;Tecnología;Instituto Profesional;Técnico en Telecomunicaciones;1er año;2018;2019;0.6666666666666666
2021-2022;120;Tecnología;Instituto Profesional;Técnico en Topografía;1er año;2018;2019;0.7030075187969925
2021-2022;121;Administración y Comercio;Instituto Profesional;Técnico en Turismo y Hotelería;1er año;2018;2019;0.4420529801324503
2021-2022;122;Derecho;Instituto Profesional;Técnico Jurídico;1er año;2018;2019;0.5263157894736842
2021-2022;123;Salud;Instituto Profesional;Técnico Laboratorista Dental;1er año;2018;2019;s/i
2021-2022;124;Agropecuaria;Instituto Profesional;Técnico Veterinario;1er año;2018;2019;0.3305084745762712
2021-2022;125;Salud;Instituto Profesional;Terapia Ocupacional;1er año;2018;2019;s/i
2021-2022;126;Ciencias Sociales;Instituto Profesional;Trabajo Social;1er año;2018;2019;0.6391320898363152
2021-2022;1;Administración y Comercio;Centro de Formación Técnica;Secretariado Bilingüe;1er año;2019;2020;0.6805555555555556
2021-2022;2;Agropecuaria;Centro de Formación Técnica;Técnico Agropecuario;1er año;2019;2020;0.3902053712480253
2021-2022;3;Educación;Centro de Formación Técnica;Técnico Asistente del Educador de Párvulos;1er año;2019;2020;0.2678983833718245
2021-2022;4;Educación;Centro de Formación Técnica;Técnico Asistente del Educador Diferencial;1er año;2019;2020;0.16776750330250992
2021-2022;5;Salud;Centro de Formación Técnica;Técnico Dental y Asistente de Odontología;1er año;2019;2020;0.245136186770428
2021-2022;6;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Empresas;1er año;2019;2020;0.5380416240191062
2021-2022;7;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;1er año;2019;2020;0.5486486486486486
2021-2022;8;Tecnología;Centro de Formación Técnica;Técnico en Administración de Redes y Soporte;1er año;2019;2020;s/i
2021-2022;9;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Ventas;1er año;2019;2020;0.5423728813559322
2021-2022;10;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración Financiera y Finanzas;1er año;2019;2020;0.5522388059701493
2021-2022;11;Ciencias Sociales;Centro de Formación Técnica;Técnico en Administración Pública o Municipal;1er año;2019;2020;0.7448275862068966
2021-2022;12;Administración y Comercio;Centro de Formación Técnica;Técnico en Comercio Exterior;1er año;2019;2020;0.6216216216216216
2021-2022;13;Tecnología;Centro de Formación Técnica;Técnico en Computación e Informática;1er año;2019;2020;0.631163708086785
2021-2022;14;Tecnología;Centro de Formación Técnica;Técnico en Construcción y Obras Civiles;1er año;2019;2020;0.4766899766899767
2021-2022;15;Administración y Comercio;Centro de Formación Técnica;Técnico en Contabilidad General;1er año;2019;2020;0.5578747628083491
2021-2022;16;Educación;Centro de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;1er año;2019;2020;0.2007233273056058
2021-2022;17;Tecnología;Centro de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;1er año;2019;2020;0.621160409556314
2021-2022;18;Tecnología;Centro de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;1er año;2019;2020;0.5492957746478874
2021-2022;19;Salud;Centro de Formación Técnica;Técnico en Enfermería;1er año;2019;2020;0.6477384464110127
2021-2022;20;Salud;Centro de Formación Técnica;Técnico en Farmacia;1er año;2019;2020;0.7647058823529411
2021-2022;21;Administración y Comercio;Centro de Formación Técnica;Técnico en Gastronomía y Cocina;1er año;2019;2020;0.16570605187319884
2021-2022;22;Tecnología;Centro de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;1er año;2019;2020;0.6858345021037868
2021-2022;23;Salud;Centro de Formación Técnica;Técnico en Laboratorio Clínico;1er año;2019;2020;0.5189873417721519
2021-2022;24;Administración y Comercio;Centro de Formación Técnica;Técnico en Logística;1er año;2019;2020;0.6138613861386139
2021-2022;25;Tecnología;Centro de Formación Técnica;Técnico en Mantenimiento Industrial;1er año;2019;2020;0.6320987654320988
2021-2022;26;Tecnología;Centro de Formación Técnica;Técnico en Mecánica Automotriz;1er año;2019;2020;0.5043420173680695
2021-2022;27;Tecnología;Centro de Formación Técnica;Técnico en Mecánica Industrial;1er año;2019;2020;0.6448598130841121
2021-2022;28;Tecnología;Centro de Formación Técnica;Técnico en Minería y Metalurgia;1er año;2019;2020;0.6513409961685823
2021-2022;29;Salud;Centro de Formación Técnica;Técnico en Podología;1er año;2019;2020;0.3719512195121951
2021-2022;30;Tecnología;Centro de Formación Técnica;Técnico en Prevención de Riesgos;1er año;2019;2020;0.4276923076923077
2021-2022;31;Tecnología;Centro de Formación Técnica;Técnico en Procesos Industriales;1er año;2019;2020;0.6511627906976745
2021-2022;32;Arte y Arquitectura;Centro de Formación Técnica;Técnico en Producción Gráfica y Multimedia;1er año;2019;2020;0.2987012987012987
2021-2022;33;Ciencias Básicas;Centro de Formación Técnica;Técnico en Química (Análisis e Industrial);1er año;2019;2020;0.5980392156862745
2021-2022;34;Salud;Centro de Formación Técnica;Técnico en Radiología y Radioterapia;1er año;2019;2020;0.5686274509803921
2021-2022;35;Tecnología;Centro de Formación Técnica;Técnico en Refrigeración y Climatización;1er año;2019;2020;0.5432098765432098
2021-2022;36;Ciencias Sociales;Centro de Formación Técnica;Técnico en Servicio Social;1er año;2019;2020;0.40217391304347827
2021-2022;37;Tecnología;Centro de Formación Técnica;Técnico en Telecomunicaciones;1er año;2019;2020;0.6020761245674741
2021-2022;38;Salud;Centro de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;1er año;2019;2020;0.2
2021-2022;39;Tecnología;Centro de Formación Técnica;Técnico en Topografía;1er año;2019;2020;0.5318066157760815
2021-2022;40;Administración y Comercio;Centro de Formación Técnica;Técnico en Turismo y Hotelería;1er año;2019;2020;0.14728682170542637
2021-2022;41;Derecho;Centro de Formación Técnica;Técnico Jurídico;1er año;2019;2020;0.36
2021-2022;42;Salud;Centro de Formación Técnica;Técnico Laboratorista Dental;1er año;2019;2020;0.18309859154929578
2021-2022;43;Agropecuaria;Centro de Formación Técnica;Técnico Veterinario;1er año;2019;2020;0.3402061855670103
2021-2022;44;Administración y Comercio;Instituto Profesional;Administración de Empresas e Ing. Asociadas;1er año;2019;2020;0.7485846628924344
2021-2022;45;Administración y Comercio;Instituto Profesional;Administración Gastronómica;1er año;2019;2020;0.158953722334004
2021-2022;46;Ciencias Sociales;Instituto Profesional;Administración Pública;1er año;2019;2020;0.986013986013986
2021-2022;47;Administración y Comercio;Instituto Profesional;Administración Turística y Hotelera;1er año;2019;2020;0.16976127320954906
2021-2022;48;Arte y Arquitectura;Instituto Profesional;Comunicación Audiovisual y/o Multimedia;1er año;2019;2020;0.3141592920353982
2021-2022;49;Tecnología;Instituto Profesional;Construcción Civil;1er año;2019;2020;0.6430976430976431
2021-2022;50;Administración y Comercio;Instituto Profesional;Contador Auditor;1er año;2019;2020;0.7716015410016511
2021-2022;51;Arte y Arquitectura;Instituto Profesional;Diseño de Ambientes e Interiores;1er año;2019;2020;0.3116883116883117
2021-2022;52;Arte y Arquitectura;Instituto Profesional;Diseño de Vestuario;1er año;2019;2020;0.22413793103448276
2021-2022;53;Arte y Arquitectura;Instituto Profesional;Diseño Gráfico;1er año;2019;2020;0.3799621928166352
2021-2022;54;Tecnología;Instituto Profesional;Diseño Industrial;1er año;2019;2020;0.3157894736842105
2021-2022;55;Agropecuaria;Instituto Profesional;Ingeniería Agrícola;1er año;2019;2020;0.4834905660377358
2021-2022;56;Tecnología;Instituto Profesional;Ingeniería en Automatización, Instrumentación y Control;1er año;2019;2020;s/i
2021-2022;57;Administración y Comercio;Instituto Profesional;Ingeniería en Comercio Exterior;1er año;2019;2020;0.6712962962962963
2021-2022;58;Tecnología;Instituto Profesional;Ingeniería en Computación e Informática;1er año;2019;2020;0.8253477588871716
2021-2022;59;Tecnología;Instituto Profesional;Ingeniería en Conectividad y Redes;1er año;2019;2020;0.8318777292576419
2021-2022;60;Tecnología;Instituto Profesional;Ingeniería en Construcción;1er año;2019;2020;0.5593023255813954
2021-2022;61;Tecnología;Instituto Profesional;Ingeniería en Electricidad;1er año;2019;2020;0.7045101088646968
2021-2022;62;Administración y Comercio;Instituto Profesional;Ingeniería en Finanzas;1er año;2019;2020;0.7320754716981132
2021-2022;63;Ciencias Sociales;Instituto Profesional;Ingeniería en Gestión Pública;1er año;2019;2020;0.9004329004329005
2021-2022;64;Administración y Comercio;Instituto Profesional;Ingeniería en Logística;1er año;2019;2020;0.7990654205607477
2021-2022;65;Administración y Comercio;Instituto Profesional;Ingeniería en Marketing;1er año;2019;2020;0.55119825708061
2021-2022;66;Tecnología;Instituto Profesional;Ingeniería en Mecánica Automotriz;1er año;2019;2020;0.6340175953079179
2021-2022;67;Tecnología;Instituto Profesional;Ingeniería en Medio Ambiente;1er año;2019;2020;0.41975308641975306
2021-2022;68;Tecnología;Instituto Profesional;Ingeniería en Minas y Metalurgia;1er año;2019;2020;0.6074626865671642
2021-2022;69;Tecnología;Instituto Profesional;Ingeniería en Prevención de Riesgos;1er año;2019;2020;0.5925139368197505
2021-2022;70;Tecnología;Instituto Profesional;Ingeniería en Química;1er año;2019;2020;0.631578947368421
2021-2022;71;Administración y Comercio;Instituto Profesional;Ingeniería en Recursos Humanos;1er año;2019;2020;0.700339558573854
2021-2022;72;Tecnología;Instituto Profesional;Ingeniería en Refrigeración y Climatización;1er año;2019;2020;s/i
2021-2022;73;Administración y Comercio;Instituto Profesional;Ingeniería en Seguridad Privada;1er año;2019;2020;s/i
2021-2022;74;Tecnología;Instituto Profesional;Ingeniería en Telecomunicaciones;1er año;2019;2020;0.783410138248848
2021-2022;75;Tecnología;Instituto Profesional;Ingeniería Industrial;1er año;2019;2020;0.8760330578512396
2021-2022;76;Tecnología;Instituto Profesional;Ingeniería Mecánica;1er año;2019;2020;0.7849462365591398
2021-2022;77;Salud;Instituto Profesional;Kinesiología;1er año;2019;2020;0.4413793103448276
2021-2022;78;Educación;Instituto Profesional;Psicopedagogía;1er año;2019;2020;0.43924392439243926
2021-2022;79;Ciencias Sociales;Instituto Profesional;Publicidad;1er año;2019;2020;0.3696682464454976
2021-2022;80;Ciencias Sociales;Instituto Profesional;Relaciones Públicas;1er año;2019;2020;0.3411764705882353
2021-2022;81;Agropecuaria;Instituto Profesional;Técnico Agropecuario;1er año;2019;2020;0.5128205128205128
2021-2022;82;Educación;Instituto Profesional;Técnico Asistente del Educador de Párvulos;1er año;2019;2020;0.42277992277992277
2021-2022;83;Educación;Instituto Profesional;Técnico Asistente del Educador Diferencial;1er año;2019;2020;0.30926724137931033
2021-2022;84;Salud;Instituto Profesional;Técnico Dental y Asistente de Odontología;1er año;2019;2020;0.266735324407827
2021-2022;85;Administración y Comercio;Instituto Profesional;Técnico en Administración de Empresas;1er año;2019;2020;0.6512007460946607
2021-2022;86;Administración y Comercio;Instituto Profesional;Técnico en Administración de Recursos Humanos y Personal;1er año;2019;2020;0.583756345177665
2021-2022;87;Tecnología;Instituto Profesional;Técnico en Administración de Redes y Soporte;1er año;2019;2020;0.6509695290858726
2021-2022;88;Administración y Comercio;Instituto Profesional;Técnico en Administración de Ventas;1er año;2019;2020;s/i
2021-2022;89;Administración y Comercio;Instituto Profesional;Técnico en Administración Financiera y Finanzas;1er año;2019;2020;0.6054913294797688
2021-2022;90;Humanidades;Instituto Profesional;Técnico en Bibliotecas y Centros de Documentación;1er año;2019;2020;0.64
2021-2022;91;Administración y Comercio;Instituto Profesional;Técnico en Comercio Exterior;1er año;2019;2020;0.6395348837209303
2021-2022;92;Tecnología;Instituto Profesional;Técnico en Computación e Informática;1er año;2019;2020;0.6890322580645162
2021-2022;93;Arte y Arquitectura;Instituto Profesional;Técnico en Comunicación Audiovisual;1er año;2019;2020;0.27956989247311825
2021-2022;94;Tecnología;Instituto Profesional;Técnico en Construcción y Obras Civiles;1er año;2019;2020;0.4746019711902957
2021-2022;95;Administración y Comercio;Instituto Profesional;Técnico en Contabilidad General;1er año;2019;2020;0.6433408577878104
2021-2022;96;Administración y Comercio;Instituto Profesional;Técnico en Contabilidad Tributaria;1er año;2019;2020;0.5731958762886598
