per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;anio_mat;dist_mat_mun;dist_mat_part;dist_mat_pag;dist_mat_adm
2022-2023;85;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;2022;0.3881166530389752;0.5516489506677569;0.013355137639683837;0.04687925865358408
2022-2023;86;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;2022;0.4371854780733285;0.4765456506110712;0.03639468008626887;0.04987419122933141
2022-2023;87;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Recursos Humanos y Personal;2022;0.396078431372549;0.5220588235294118;0.022549019607843137;0.059313725490196076
2022-2023;88;Tecnología;Institutos Profesionales;Técnico en Administración de Redes y Soporte;2022;0.35721107927411655;0.5415472779369628;0.04680038204393505;0.054441260744985676
2022-2023;89;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Ventas;2022;0.391304347826087;0.5217391304347826;0.036231884057971016;0.050724637681159424
2022-2023;90;Administración y Comercio;Institutos Profesionales;Técnico en Administración Financiera y Finanzas;2022;0.23173803526448364;0.6523929471032746;0.04785894206549118;0.06801007556675064
2022-2023;91;Ciencias Sociales;Institutos Profesionales;Técnico en Administración Pública o Municipal;2022;0.44322092222986925;0.5030970406056435;0.015829318651066758;0.03785271851342051
2022-2023;92;Tecnología;Institutos Profesionales;Técnico en Alimentos;2022;0.33557046979865773;0.6241610738255033;0.006711409395973154;0.03355704697986577
2022-2023;93;Administración y Comercio;Institutos Profesionales;Técnico en Comercio Exterior;2022;0.30303030303030304;0.5892255892255892;0.04713804713804714;0.06060606060606061
2022-2023;94;Tecnología;Institutos Profesionales;Técnico en Computación e Informática;2022;0.3349297080179206;0.564962150471188;0.05206241310057161;0.04804572841031979
2022-2023;95;Arte y Arquitectura;Institutos Profesionales;Técnico en Comunicación Audiovisual;2022;0.2552891396332863;0.6008462623413258;0.10155148095909731;0.04231311706629055
2022-2023;96;Tecnología;Institutos Profesionales;Técnico en Construcción y Obras Civiles;2022;0.40190677966101696;0.5059322033898305;0.019067796610169493;0.07309322033898305
2022-2023;97;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad General;2022;0.42857142857142855;0.48354180381830153;0.02337063857801185;0.06451612903225806
2022-2023;98;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad Tributaria;2022;0.2556390977443609;0.6541353383458647;0.023630504833512353;0.06659505907626208
2022-2023;99;Educación;Institutos Profesionales;Técnico en Deporte, Recreación y Preparación Física;2022;0.3211997670355271;0.5792079207920792;0.0529994175888177;0.046592894583576
2022-2023;100;Arte y Arquitectura;Institutos Profesionales;Técnico en Dibujo Arquitectónico;2022;0.2704741379310345;0.603448275862069;0.05387931034482758;0.07219827586206896
2022-2023;101;Arte y Arquitectura;Institutos Profesionales;Técnico en Diseño Gráfico;2022;0.3532163742690059;0.5380116959064327;0.05847953216374269;0.050292397660818715
2022-2023;102;Tecnología;Institutos Profesionales;Técnico en Electricidad y Electricidad Industrial;2022;0.4271345552078677;0.4564148413053196;0.013857845328565042;0.10259275815824766
2022-2023;103;Tecnología;Institutos Profesionales;Técnico en Electromecánica;2022;0.3711151736745887;0.4990859232175503;0.02376599634369287;0.10603290676416818
2022-2023;104;Salud;Institutos Profesionales;Técnico en Enfermería;2022;0.4341734186848113;0.50257397376785;0.018219257800259635;0.0450333497470791
2022-2023;105;Salud;Institutos Profesionales;Técnico en Farmacia;2022;0.3560145808019441;0.5880923450789793;0.013365735115431349;0.0425273390036452
2022-2023;106;Arte y Arquitectura;Institutos Profesionales;Técnico en Fotografía;2022;0.36;0.44;0.16;0.04
2022-2023;107;Administración y Comercio;Institutos Profesionales;Técnico en Gastronomía y Cocina;2022;0.3303249097472924;0.5740072202166066;0.042418772563176894;0.05324909747292419
2022-2023;108;Ciencias Básicas;Institutos Profesionales;Técnico en Geología;2022;0.295;0.615;0.04;0.05
2022-2023;109;Tecnología;Institutos Profesionales;Técnico en Instrumentación, Automatización y Control Industrial;2022;0.543447792571829;0.35949544498948843;0.017168885774351786;0.07988787666433077
2022-2023;110;Salud;Institutos Profesionales;Técnico en Laboratorio Clínico;2022;0.34552845528455284;0.5894308943089431;0.02168021680216802;0.04336043360433604
2022-2023;111;Administración y Comercio;Institutos Profesionales;Técnico en Logística;2022;0.403102336825141;0.5104754230459307;0.02215954875100725;0.06426269137792102
2022-2023;112;Tecnología;Institutos Profesionales;Técnico en Mantenimiento Industrial;2022;0.4290245836637589;0.4607454401268834;0.025376685170499604;0.08485329103885805
2022-2023;113;Salud;Institutos Profesionales;Técnico en Masoterapia;2022;0.3816872427983539;0.5380658436213992;0.03806584362139918;0.04218106995884774
2022-2023;114;Tecnología;Institutos Profesionales;Técnico en Mecánica Automotriz;2022;0.3616359190931318;0.5385641253611914;0.027783951989330962;0.07201600355634585
2022-2023;115;Tecnología;Institutos Profesionales;Técnico en Minería;2022;0.5296404275996113;0.4013605442176871;0.017006802721088437;0.051992225461613216
2022-2023;116;Arte y Arquitectura;Institutos Profesionales;Técnico en Peluquería y Estética;2022;0.37841832963784183;0.5473022912047303;0.03215077605321508;0.04212860310421286
2022-2023;117;Salud;Institutos Profesionales;Técnico en Podología;2022;0.5232653061224489;0.4236734693877551;0.012244897959183673;0.04081632653061224
2022-2023;118;Tecnología;Institutos Profesionales;Técnico en Prevención de Riesgos;2022;0.4996268656716418;0.43992537313432833;0.025746268656716417;0.03470149253731343
2022-2023;119;Salud;Institutos Profesionales;Técnico en Radiología y Radioterapia;2022;0.2643979057591623;0.6518324607329843;0.03926701570680628;0.04450261780104712
2022-2023;120;Ciencias Sociales;Institutos Profesionales;Técnico en Relaciones Públicas;2022;0.2958579881656805;0.5325443786982249;0.10059171597633136;0.07100591715976332
2022-2023;121;Ciencias Sociales;Institutos Profesionales;Técnico en Servicio Social;2022;0.5115074798619103;0.4380034522439586;0.01380897583429229;0.036680092059838895
2022-2023;122;Tecnología;Institutos Profesionales;Técnico en Sonido;2022;0.32664092664092664;0.5575289575289575;0.07567567567567568;0.040154440154440155
2022-2023;123;Tecnología;Institutos Profesionales;Técnico en Telecomunicaciones;2022;0.30194319880418535;0.6203288490284006;0.025411061285500747;0.052316890881913304
2022-2023;124;Tecnología;Institutos Profesionales;Técnico en Topografía;2022;0.4133099824868651;0.5236427320490368;0.028021015761821366;0.03502626970227671
2022-2023;125;Administración y Comercio;Institutos Profesionales;Técnico en Turismo y Hotelería;2022;0.34061569016881826;0.5685203574975174;0.05362462760675273;0.03723932472691162
2022-2023;126;Derecho;Institutos Profesionales;Técnico Jurídico;2022;0.40862708719851576;0.5296846011131725;0.026901669758812616;0.034786641929499075
2022-2023;127;Salud;Institutos Profesionales;Técnico Laboratorista Dental;2022;0.351010101010101;0.5631313131313131;0.047979797979797977;0.03787878787878788
2022-2023;128;Agropecuaria;Institutos Profesionales;Técnico Veterinario;2022;0.33791523482245134;0.5910652920962199;0.024054982817869417;0.046964490263459335
2022-2023;129;Salud;Institutos Profesionales;Terapia Ocupacional;2022;0.35184102863822325;0.5990648743424898;0.008766803039158387;0.04032729398012858
2022-2023;130;Ciencias Sociales;Institutos Profesionales;Trabajo Social;2022;0.4986199883788495;0.4582364904125508;0.009805345729227194;0.033338175479372456
2021-2022;1;Administración y Comercio;Centro de Formación Técnica;Secretariado Bilingüe;2021;0.2033898305084746;0.6228813559322034;0.1228813559322034;0.05084745762711865
2021-2022;2;Agropecuaria;Centro de Formación Técnica;Técnico Agropecuario;2021;0.4076070679844265;0.49206349206349204;0.030847559149445942;0.06948188080263552
2021-2022;3;Educación;Centro de Formación Técnica;Técnico Asistente del Educador de Párvulos;2021;0.5248546802966526;0.43726197634796554;0.006915213469633193;0.03096812988574865
2021-2022;4;Educación;Centro de Formación Técnica;Técnico Asistente del Educador Diferencial;2021;0.4927503903635958;0.466205665848762;0.004684363149676556;0.03635958063796565
2021-2022;5;Salud;Centro de Formación Técnica;Técnico Dental y Asistente de Odontología;2021;0.45532591414944357;0.4972972972972973;0.006041335453100159;0.04133545310015898
2021-2022;6;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Empresas;2021;0.44412219644238204;0.47476798143851506;0.04398685228151585;0.037122969837587005
2021-2022;7;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;2021;0.3655536028119508;0.554481546572935;0.012302284710017574;0.06766256590509666
2021-2022;8;Tecnología;Centro de Formación Técnica;Técnico en Administración de Redes y Soporte;2021;0.344;0.564;0.024;0.068
2021-2022;9;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Ventas;2021;0.1794871794871795;0.6068376068376068;0.15384615384615385;0.05982905982905983
2021-2022;10;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración Financiera y Finanzas;2021;0.2857142857142857;0.6233766233766234;0.03896103896103896;0.05194805194805195
2021-2022;11;Ciencias Sociales;Centro de Formación Técnica;Técnico en Administración Pública o Municipal;2021;0.5029821073558648;0.4602385685884692;0.012922465208747515;0.02385685884691849
2021-2022;12;Administración y Comercio;Centro de Formación Técnica;Técnico en Comercio Exterior;2021;0.31432973805855163;0.5639445300462249;0.0724191063174114;0.04930662557781202
2021-2022;13;Tecnología;Centro de Formación Técnica;Técnico en Computación e Informática;2021;0.3850389215872413;0.5280045566736282;0.050313271311942284;0.036643250427188155
2021-2022;14;Tecnología;Centro de Formación Técnica;Técnico en Construcción y Obras Civiles;2021;0.46899696048632217;0.4735562310030395;0.0121580547112462;0.045288753799392095
2021-2022;15;Administración y Comercio;Centro de Formación Técnica;Técnico en Contabilidad General;2021;0.43717728055077454;0.4737521514629948;0.020654044750430294;0.06841652323580034
2021-2022;16;Educación;Centro de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;2021;0.38971248876909254;0.5294249775381851;0.04672057502246182;0.034141958670260555
2021-2022;17;Tecnología;Centro de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;2021;0.4576122672508215;0.44271631982475357;0.011391018619934282;0.0882803943044907
2021-2022;18;Tecnología;Centro de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;2021;0.2962962962962963;0.5858585858585859;0.03367003367003367;0.08417508417508418
2021-2022;19;Salud;Centro de Formación Técnica;Técnico en Enfermería;2021;0.4453688619967419;0.5082615778450081;0.00925063998138236;0.03711892017686758
2021-2022;20;Salud;Centro de Formación Técnica;Técnico en Farmacia;2021;0.44093959731543625;0.5154362416107383;0.009395973154362415;0.03422818791946309
2021-2022;21;Administración y Comercio;Centro de Formación Técnica;Técnico en Gastronomía y Cocina;2021;0.38464614154338267;0.5197920831667333;0.05904304944688791;0.03651872584299613
2021-2022;22;Tecnología;Centro de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;2021;0.45644235785080856;0.43244653103808034;0.023995826812728223;0.08711528429838289
2021-2022;23;Salud;Centro de Formación Técnica;Técnico en Laboratorio Clínico;2021;0.37757274662881474;0.5784244144783535;0.0099361249112846;0.034066713981547196
2021-2022;24;Administración y Comercio;Centro de Formación Técnica;Técnico en Logística;2021;0.44082654978083907;0.48121477770820287;0.018159048215403883;0.05979962429555417
2021-2022;25;Tecnología;Centro de Formación Técnica;Técnico en Mantenimiento Industrial;2021;0.49849397590361444;0.38403614457831325;0.01897590361445783;0.09849397590361446
2021-2022;26;Tecnología;Centro de Formación Técnica;Técnico en Mecánica Automotriz;2021;0.4392620232172471;0.4722222222222222;0.024875621890547265;0.06364013266998342
2021-2022;27;Tecnología;Centro de Formación Técnica;Técnico en Mecánica Industrial;2021;0.623841059602649;0.3271523178807947;0.01456953642384106;0.03443708609271523
2021-2022;28;Tecnología;Centro de Formación Técnica;Técnico en Minería y Metalurgia;2021;0.6378947368421053;0.3263157894736842;0.014736842105263158;0.021052631578947368
2021-2022;29;Salud;Centro de Formación Técnica;Técnico en Podología;2021;0.46272855133614627;0.4866385372714487;0.015471167369901548;0.035161744022503515
2021-2022;30;Tecnología;Centro de Formación Técnica;Técnico en Prevención de Riesgos;2021;0.5588235294117647;0.3897058823529412;0.025735294117647058;0.025735294117647058
2021-2022;31;Tecnología;Centro de Formación Técnica;Técnico en Procesos Industriales;2021;0.2802547770700637;0.43312101910828027;0.025477707006369428;0.2611464968152866
2021-2022;32;Arte y Arquitectura;Centro de Formación Técnica;Técnico en Producción Gráfica y Multimedia;2021;0.3177842565597668;0.5714285714285714;0.07580174927113703;0.03498542274052478
2021-2022;33;Ciencias Básicas;Centro de Formación Técnica;Técnico en Química (Análisis e Industrial);2021;0.3431372549019608;0.5424836601307189;0.049019607843137254;0.06535947712418301
2021-2022;34;Salud;Centro de Formación Técnica;Técnico en Radiología y Radioterapia;2021;0.32786885245901637;0.6024590163934426;0.00819672131147541;0.06147540983606557
2021-2022;35;Tecnología;Centro de Formación Técnica;Técnico en Refrigeración y Climatización;2021;0.3064516129032258;0.5241935483870968;0.056451612903225805;0.11290322580645161
2021-2022;36;Ciencias Sociales;Centro de Formación Técnica;Técnico en Servicio Social;2021;0.5283407763655101;0.4417725867399519;0.007214015802129852;0.022672621092408106
2021-2022;37;Tecnología;Centro de Formación Técnica;Técnico en Telecomunicaciones;2021;0.36644295302013424;0.5275167785234899;0.03758389261744966;0.06845637583892618
2021-2022;38;Salud;Centro de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;2021;0.26881720430107525;0.6290322580645161;0.053763440860215055;0.04838709677419355
2021-2022;39;Tecnología;Centro de Formación Técnica;Técnico en Topografía;2021;0.44152311876699907;0.5131459655485041;0.014505893019038985;0.030825022665457842
2021-2022;40;Administración y Comercio;Centro de Formación Técnica;Técnico en Turismo y Hotelería;2021;0.38368860055607046;0.531047265987025;0.04911955514365153;0.03614457831325301
